transaction_id,customer_id,date,order_value,product_category,is_return
T01640,C0394,2022-11-30,240.94,Electronics,False
T02058,C0133,2022-07-05,312.36,Electronics,True
T00885,C0230,2024-04-07,98.26,Electronics,False
T02005,C0446,2023-04-11,49.7,Clothing,True
T02175,C0042,2022-06-08,109.23,Food & Grocery,False
T01840,C0077,2023-03-06,123.84,Home & Living,False
T00851,C0133,2023-11-24,85.89,Home & Living,False
T01588,C0099,2024-06-04,136.26,Sports,False
T01408,C0206,2023-11-30,77.11,Clothing,False
T00735,C0093,2023-04-15,129.12,Electronics,False
T00718,C0154,2023-07-28,122.07,Beauty,False
T00455,C0394,2023-06-04,59.81,Clothing,False
T00265,C0113,2023-11-03,78.09,Beauty,False
T00076,C0188,2024-06-13,470.87,Electronics,False
T01989,C0211,2024-05-06,268.57,Electronics,False
T00445,C0127,2023-10-02,125.84,Beauty,False
T00396,C0031,2023-04-14,28.2,Clothing,False
T00177,C0367,2022-01-31,59.74,Clothing,False
T01043,C0415,2024-01-10,563.14,Home & Living,False
T02183,C0449,2024-06-18,177.91,Sports,False
T01678,C0063,2023-03-19,21.84,Beauty,False
T01812,C0133,2022-07-13,86.38,Clothing,False
T01656,C0481,2023-06-02,103.84,Beauty,False
T00596,C0464,2024-06-06,39.1,Clothing,False
T00062,C0009,2024-03-23,90.99,Electronics,False
T01297,C0023,2022-10-28,34.97,Beauty,False
T00873,C0083,2023-12-11,134.56,Clothing,False
T01787,C0197,2023-07-09,20.68,Beauty,False
T00217,C0119,2023-02-14,704.58,Electronics,False
T00279,C0310,2024-05-09,118.33,Home & Living,False
T01549,C0474,2023-08-11,289.98,Home & Living,False
T01393,C0398,2024-03-22,123.71,Home & Living,False
T00037,C0477,2023-10-09,205.11,Clothing,True
T01872,C0351,2023-08-25,58.82,Electronics,False
T00663,C0252,2023-01-14,36.9,Beauty,True
T02112,C0337,2023-07-31,108.74,Home & Living,False
T01732,C0482,2023-04-10,1515.11,Clothing,False
T00978,C0078,2023-03-03,57.0,Home & Living,False
T01572,C0482,2022-11-11,44.39,Clothing,False
T01963,C0325,2024-01-04,61.42,Clothing,False
T00739,C0276,2024-06-18,92.76,Food & Grocery,False
T00192,C0241,2023-10-02,121.55,Food & Grocery,False
T00920,C0133,2022-05-26,262.26,Sports,False
T00457,C0048,2023-05-03,78.67,Electronics,False
T01418,C0042,2022-07-08,40.19,Home & Living,False
T00676,C0247,2023-09-19,64.33,Food & Grocery,False
T00761,C0484,2022-11-28,245.14,Food & Grocery,False
T02113,C0468,2023-12-10,185.67,Electronics,False
T01919,C0133,2022-07-26,140.75,Electronics,False
T00729,C0215,2024-02-11,14.69,Home & Living,False
T01974,C0170,2023-07-31,97.46,Beauty,False
T01400,C0337,2023-05-13,276.33,Sports,False
T00413,C0368,2024-02-03,68.36,Beauty,False
T01099,C0263,2024-05-11,40.34,Clothing,False
T01517,C0361,2024-02-18,92.24,Clothing,False
T01650,C0077,2024-04-16,31.69,Home & Living,False
T01525,C0202,2024-06-01,91.19,,False
T00826,C0393,2023-12-01,57.09,Home & Living,False
T01794,C0415,2024-02-28,52.73,Sports,False
T00617,C0482,2024-01-25,129.24,Beauty,False
T00115,C0327,2024-04-09,64.86,Clothing,False
T00418,C0051,2023-12-26,105.08,Beauty,False
T02169,C0490,2023-06-14,29.95,Electronics,False
T01626,C0474,2024-02-11,64.27,Electronics,False
T00970,C0279,2023-11-22,28.11,Home & Living,False
T00605,C0210,2023-05-01,98.08,Clothing,False
T02173,C0377,2023-12-15,599.1,Electronics,False
T00090,C0112,2024-04-08,126.36,Home & Living,False
T00849,C0185,2024-03-14,224.09,Beauty,False
T01823,C0033,2022-12-25,72.13,Clothing,True
T02172,C0099,2023-12-23,160.71,Home & Living,False
T00754,C0152,2023-02-17,124.57,Home & Living,False
T00499,C0369,2024-02-24,271.18,Electronics,False
T01277,C0208,2024-03-22,30.68,Home & Living,False
T01326,C0026,2023-12-29,664.31,Electronics,False
T01631,C0310,2023-10-03,83.86,Home & Living,False
T00012,C0294,2023-11-26,32.5,Food & Grocery,False
T00397,C0091,2023-04-23,95.63,Sports,True
T00285,C0068,2023-04-07,164.77,Sports,False
T02165,C0234,2024-02-13,131.59,Electronics,False
T01067,C0162,2023-10-16,28.77,Clothing,False
T01192,C0310,2024-03-04,39.24,Beauty,False
T01441,C0124,2024-04-20,32.09,Beauty,False
T01601,C0077,2023-03-15,173.43,Clothing,False
T02071,C0497,2023-07-24,39.2,Home & Living,True
T02070,C0230,2023-06-07,152.9,Clothing,False
T01451,C0130,2022-10-23,155.31,Electronics,False
T00691,C0368,2024-06-25,109.34,Home & Living,False
T01954,C0372,2024-05-19,42.14,Beauty,False
T01569,C0126,2024-01-05,39.02,Electronics,False
T02151,C0096,2024-03-10,62.79,Home & Living,False
T00690,C0447,2023-12-12,57.26,Electronics,False
T01688,C0415,2023-09-13,131.76,Beauty,False
T00852,C0494,2023-12-19,128.67,Clothing,False
T01499,C0140,2024-01-29,82.35,Clothing,False
T00160,C0464,2024-01-07,138.69,Food & Grocery,False
T00896,C0280,2024-06-13,298.93,Electronics,False
T01889,C0415,2022-07-13,32.55,Sports,False
T00258,C0089,2023-09-25,18.53,Sports,False
T00336,C0188,2024-03-26,32.44,Beauty,True
T02153,C0214,2024-01-15,107.68,Electronics,False
T01040,C0413,2024-02-28,67.59,Clothing,False
T00516,C0308,2023-08-23,91.48,Beauty,False
T01349,C0495,2023-11-01,33.83,Clothing,False
T01016,C0498,2024-03-15,72.92,Home & Living,False
T00769,C0368,2023-10-29,231.55,Beauty,False
T02077,C0467,2024-06-16,73.29,Electronics,False
T00442,C0474,2023-09-16,82.86,Food & Grocery,True
T01778,C0133,2023-08-12,62.31,Electronics,False
T00762,C0414,2023-11-24,102.42,Food & Grocery,False
T01247,C0164,2022-12-12,84.28,Sports,False
T01204,C0296,2024-04-02,155.49,Home & Living,False
T02064,C0189,2022-08-29,1090.23,Clothing,False
T01124,C0350,2024-03-02,203.39,Clothing,False
T00522,C0063,2024-02-02,68.48,Clothing,False
T00023,C0031,2024-04-16,76.67,Beauty,False
T00357,C0375,2024-05-23,134.78,Electronics,False
T01278,C0155,2023-03-27,71.89,Electronics,False
T01313,C0388,2024-02-25,99.83,Clothing,True
T01636,C0017,2024-06-08,275.72,Electronics,False
T02020,C0398,2024-04-26,50.43,Clothing,False
T00341,C0171,2024-02-18,157.99,Clothing,False
T00432,C0090,2023-02-08,73.47,Clothing,False
T00474,C0188,2023-06-20,114.29,Sports,False
T00218,C0104,2023-12-14,14.89,Sports,True
T00912,C0397,2022-09-21,26.93,Clothing,False
T01228,C0490,2024-04-24,28.85,Home & Living,False
T01912,C0410,2024-03-14,42.55,Home & Living,False
T01012,C0108,2023-03-27,100.08,Home & Living,False
T00958,C0186,2023-05-17,46.08,Clothing,False
T00094,C0190,2023-11-03,27.48,Beauty,False
T01009,C0410,2024-01-31,79.08,Clothing,False
T01071,C0091,2023-02-04,113.63,Clothing,False
T01093,C0063,2022-08-07,742.71,Beauty,False
T02187,C0325,2023-08-18,46.63,Clothing,False
T01309,C0481,2024-06-28,137.63,Beauty,True
T00697,C0227,2024-03-28,15.2,Clothing,False
T01110,C0474,2023-04-24,133.64,Clothing,True
T00997,C0017,2024-02-25,79.29,Electronics,False
T01459,C0303,2022-11-08,28.47,Electronics,False
T01680,C0052,2022-12-24,73.23,Clothing,False
T00154,C0012,2024-05-31,104.67,Clothing,False
T01100,C0063,2023-09-08,69.06,Food & Grocery,False
T00247,C0363,2023-04-10,26.44,Clothing,False
T00573,C0293,2024-01-24,204.03,Clothing,False
T00790,C0455,2024-05-21,27.23,Electronics,True
T00581,C0204,2024-02-05,118.0,Clothing,False
T01471,C0403,2024-03-17,25.67,Sports,False
T00704,C0049,2024-01-16,21.43,,False
T01213,C0121,2024-06-24,220.33,Electronics,False
T01296,C0125,2023-08-31,40.31,Clothing,False
T01998,C0490,2022-07-16,48.42,Sports,False
T01261,C0046,2023-01-31,36.25,Clothing,False
T00488,C0200,2023-08-26,315.62,Clothing,False
T01625,C0126,2024-04-08,155.64,Home & Living,False
T00560,C0265,2024-06-06,19.61,Home & Living,False
T01142,C0367,2023-09-16,28.42,Sports,False
T02148,C0023,2024-05-08,284.03,Clothing,False
T01120,C0170,2024-01-11,94.2,Clothing,False
T00802,C0096,2024-05-15,485.04,Home & Living,False
T00513,C0043,2023-03-07,53.9,Clothing,False
T00634,C0402,2022-11-09,100.64,Electronics,False
T01773,C0009,2024-05-03,109.73,Electronics,True
T01665,C0210,2024-06-08,163.93,Sports,False
T01013,C0261,2023-10-08,66.34,Electronics,True
T02074,C0121,2024-05-15,161.0,Beauty,False
T01151,C0242,2023-08-03,77.63,,False
T00791,C0276,2023-11-28,100.41,Home & Living,False
T00117,C0063,2022-07-16,27.76,Food & Grocery,False
T01498,C0361,2023-12-01,307.64,,False
T00741,C0027,2023-11-16,85.1,Electronics,False
T02032,C0248,2023-01-03,92.46,Electronics,False
T01082,C0049,2023-12-20,42.46,Electronics,False
T01628,C0077,2024-04-14,36.39,Electronics,False
T00831,C0186,2023-12-20,138.41,Home & Living,True
T00120,C0416,2023-07-25,95.89,Electronics,False
T00657,C0372,2023-04-17,46.91,Clothing,False
T02031,C0294,2023-12-16,102.15,Clothing,False
T01929,C0404,2023-07-15,93.92,Food & Grocery,False
T02168,C0361,2024-04-02,124.77,Food & Grocery,False
T00636,C0078,2024-05-09,82.69,Electronics,False
T00370,C0446,2024-02-20,82.43,Home & Living,False
T00269,C0133,2024-04-06,48.57,Electronics,False
T00656,C0049,2023-03-12,155.61,Electronics,False
T00936,C0352,2022-11-23,162.49,Home & Living,False
T00823,C0019,2024-02-14,442.79,Beauty,False
T00867,C0209,2024-04-05,212.13,,False
T00047,C0127,2024-01-26,227.66,Sports,False
T01374,C0069,2023-06-15,245.74,Sports,True
T00884,C0197,2023-07-13,67.7,Home & Living,False
T00992,C0468,2023-12-20,44.39,,False
T00877,C0282,2023-06-08,179.47,Beauty,False
T00774,C0218,2024-04-02,14.14,Home & Living,False
T01220,C0487,2023-05-13,95.37,Clothing,False
T01127,C0148,2024-02-22,39.17,Clothing,False
T00005,C0259,2023-04-07,169.98,Beauty,False
T02100,C0268,2023-03-23,640.27,Home & Living,False
T01004,C0257,2023-09-10,26.42,Beauty,False
T02001,C0013,2023-09-20,111.92,Home & Living,False
T02061,C0031,2022-11-20,218.19,Clothing,False
T00264,C0057,2023-10-20,83.69,Food & Grocery,False
T01883,C0269,2023-08-08,130.14,Food & Grocery,False
T00613,C0126,2024-03-05,157.29,Food & Grocery,False
T00444,C0127,2023-08-27,195.64,Home & Living,True
T01003,C0126,2024-04-10,33.08,Food & Grocery,False
T01078,C0112,2024-04-16,93.88,Home & Living,False
T02190,C0294,2023-11-25,280.22,Electronics,False
T00838,C0171,2024-05-08,33.99,Electronics,False
T00682,C0251,2023-09-13,34.56,Food & Grocery,False
T01716,C0379,2024-05-19,43.86,Clothing,False
T00305,C0180,2024-03-05,18.66,Electronics,False
T01366,C0133,2022-05-19,112.89,Food & Grocery,False
T01869,C0174,2024-02-07,35.67,Electronics,True
T00314,C0398,2023-07-11,60.33,Food & Grocery,False
T00150,C0203,2023-05-28,41.14,Sports,False
T01149,C0276,2023-11-12,85.22,Beauty,False
T01214,C0126,2023-11-05,249.52,Clothing,False
T00575,C0031,2022-12-04,56.87,Home & Living,False
T01722,C0133,2023-06-22,86.88,Home & Living,False
T01689,C0063,2023-10-21,681.26,Electronics,False
T00051,C0062,2024-03-10,98.08,Electronics,True
T01863,C0190,2024-03-24,57.66,Food & Grocery,False
T00727,C0297,2023-09-11,49.9,Electronics,False
T01824,C0401,2023-10-11,52.6,Home & Living,False
T00834,C0456,2023-09-05,136.32,Clothing,False
T01378,C0051,2024-04-03,157.08,Home & Living,False
T01116,C0232,2024-02-03,96.31,Home & Living,False
T01167,C0387,2023-12-18,59.53,Home & Living,False
T00471,C0126,2023-09-07,49.78,Clothing,False
T00972,C0126,2023-09-13,58.09,Electronics,False
T00654,C0154,2024-06-30,45.9,Clothing,False
T00400,C0383,2022-10-19,167.35,Beauty,True
T00512,C0387,2023-01-28,93.39,Food & Grocery,False
T01923,C0042,2024-04-17,48.26,Sports,False
T00321,C0171,2024-04-07,431.76,Clothing,False
T00020,C0089,2024-02-10,91.15,Electronics,False
T00685,C0083,2024-05-27,160.26,Clothing,False
T00036,C0272,2024-03-05,63.88,Home & Living,False
T00903,C0345,2023-11-17,67.21,Sports,False
T02095,C0293,2024-06-25,160.03,Sports,False
T00828,C0049,2024-05-20,93.01,Beauty,True
T00525,C0133,2024-02-22,57.32,Beauty,False
T00408,C0372,2024-04-26,156.54,Clothing,True
T00921,C0091,2023-05-25,310.73,Home & Living,False
T01842,C0310,2023-12-16,21.71,Home & Living,False
T00538,C0335,2023-07-06,49.59,Electronics,False
T00759,C0369,2024-03-24,150.91,Clothing,False
T01706,C0228,2022-11-08,205.31,Food & Grocery,False
T02167,C0405,2023-10-24,231.04,Beauty,False
T01063,C0361,2024-06-23,83.96,Clothing,False
T01200,C0068,2023-02-28,27.13,Clothing,True
T00246,C0310,2023-08-04,90.47,Home & Living,False
T01835,C0021,2023-05-12,54.34,Beauty,False
T01417,C0119,2023-08-14,55.32,Food & Grocery,False
T01128,C0343,2023-10-30,157.44,Electronics,False
T00785,C0481,2024-06-11,133.53,Electronics,True
T01410,C0133,2023-01-21,252.42,Clothing,False
T00490,C0125,2023-05-31,190.74,Electronics,False
T00155,C0229,2023-10-07,53.23,Electronics,False
T01663,C0490,2022-06-11,44.96,Sports,False
T00962,C0298,2022-10-12,101.31,Home & Living,False
T01687,C0355,2024-02-18,96.9,Home & Living,False
T00854,C0357,2023-09-18,216.01,Electronics,False
T01312,C0057,2024-04-03,69.98,Home & Living,False
T00626,C0210,2023-04-25,144.45,Clothing,False
T01816,C0225,2024-06-25,91.79,Electronics,False
T00686,C0179,2024-01-18,58.2,Sports,False
T01875,C0057,2024-04-15,325.15,,False
T00570,C0154,2023-10-09,86.31,Food & Grocery,False
T00566,C0446,2024-05-21,34.06,Electronics,False
T01759,C0093,2024-01-05,365.31,Home & Living,False
T01817,C0197,2024-01-30,116.37,Electronics,False
T00018,C0209,2023-12-20,20.44,Food & Grocery,False
T00128,C0170,2024-04-02,267.92,,False
T01347,C0210,2023-05-24,248.36,Electronics,False
T01280,C0049,2022-10-26,137.31,Clothing,False
T02198,C0230,2023-11-25,74.83,Electronics,False
T00928,C0152,2024-06-20,26.1,Beauty,False
T00981,C0120,2023-11-21,61.1,Clothing,False
T00253,C0438,2022-09-18,48.84,Clothing,False
T00191,C0085,2023-07-28,147.09,Home & Living,False
T01140,C0445,2022-09-26,56.34,Home & Living,False
T00993,C0049,2022-11-23,48.5,Home & Living,False
T00700,C0242,2024-05-26,54.32,Sports,False
T01988,C0091,2024-06-08,10.79,Electronics,False
T00607,C0169,2024-06-07,148.58,Clothing,False
T00181,C0124,2023-08-26,38.74,Electronics,False
T00302,C0357,2024-06-30,152.58,Home & Living,False
T00497,C0468,2024-04-18,201.99,Clothing,False
T02094,C0026,2024-03-04,195.09,Beauty,False
T00280,C0234,2023-10-31,85.8,Clothing,True
T01993,C0311,2024-04-01,44.64,Beauty,False
T02088,C0060,2024-01-02,91.11,Sports,False
T01965,C0126,2024-03-01,263.42,Beauty,False
T00518,C0077,2023-09-29,264.04,Electronics,False
T01397,C0325,2024-06-18,82.56,Beauty,False
T01070,C0140,2023-12-28,54.31,Sports,False
T00477,C0341,2022-11-22,477.12,Home & Living,False
T00158,C0022,2023-11-25,75.46,Electronics,False
T01244,C0484,2022-03-24,134.75,Sports,False
T01196,C0044,2023-05-21,74.57,Home & Living,False
T00017,C0048,2023-06-16,31.78,Clothing,False
T01536,C0218,2023-07-07,37.95,Clothing,True
T01073,C0487,2024-04-21,77.69,Clothing,False
T02200,C0209,2024-04-30,426.16,Clothing,False
T00547,C0077,2024-03-12,196.17,Home & Living,False
T01540,C0210,2023-06-08,46.57,Electronics,False
T00659,C0089,2024-05-30,33.12,Clothing,False
T01947,C0157,2023-11-02,19.14,Clothing,False
T01853,C0446,2023-11-22,180.96,Electronics,False
T01020,C0083,2023-12-26,181.52,Electronics,False
T01994,C0395,2024-06-02,152.68,Electronics,False
T01505,C0197,2022-07-18,50.6,Sports,False
T00960,C0429,2024-05-07,68.36,Electronics,False
T02155,C0049,2022-07-01,36.81,Food & Grocery,False
T00284,C0412,2024-05-06,58.39,Clothing,False
T01633,C0479,2023-10-22,183.47,Home & Living,False
T00798,C0430,2023-07-21,145.77,Clothing,False
T01948,C0048,2023-12-01,79.88,Home & Living,False
T00226,C0133,2023-01-14,91.7,Beauty,False
T00027,C0180,2022-03-14,67.01,Clothing,False
T02090,C0248,2022-09-09,27.75,Electronics,False
T01800,C0466,2023-12-22,97.29,Home & Living,False
T00438,C0435,2024-01-09,72.14,Food & Grocery,False
T02188,C0422,2024-04-22,32.13,Beauty,False
T01389,C0027,2024-04-03,123.1,Clothing,False
T00230,C0310,2023-09-04,15.76,Clothing,False
T00038,C0031,2023-09-12,68.75,Home & Living,False
T01694,C0079,2022-12-14,22.63,Home & Living,False
T00750,C0027,2024-02-11,43.77,Clothing,False
T01046,C0173,2024-03-16,319.16,Clothing,False
T01399,C0496,2024-01-02,155.75,Electronics,False
T00470,C0094,2023-07-30,120.72,Electronics,False
T01907,C0302,2024-01-04,66.19,Electronics,False
T02035,C0211,2024-01-15,163.69,Sports,False
T02197,C0272,2023-06-22,115.0,Clothing,False
T00688,C0484,2022-04-18,40.63,Clothing,False
T01057,C0482,2024-01-24,90.9,Clothing,False
T00640,C0370,2024-05-05,53.54,Clothing,False
T02053,C0096,2024-02-27,32.05,Food & Grocery,False
T01219,C0401,2023-10-31,185.9,Beauty,True
T01159,C0120,2023-10-05,193.61,Sports,False
T01416,C0361,2023-12-27,226.97,Home & Living,False
T01961,C0171,2024-04-01,63.52,Electronics,False
T01528,C0325,2023-08-06,42.93,Food & Grocery,False
T01940,C0210,2022-12-24,29.2,Beauty,False
T01986,C0363,2023-06-05,131.71,Beauty,False
T01301,C0363,2023-07-21,66.38,Home & Living,False
T02122,C0395,2024-01-17,268.94,Clothing,False
T00801,C0133,2022-07-13,46.99,Clothing,False
T01604,C0298,2024-05-21,341.66,Home & Living,False
T00161,C0085,2022-08-19,107.62,Home & Living,False
T01705,C0406,2024-03-15,89.19,Electronics,True
T00957,C0214,2023-12-03,173.8,Sports,False
T01744,C0274,2022-11-22,61.99,Beauty,False
T01187,C0077,2024-01-21,63.7,Sports,False
T00822,C0274,2024-01-11,329.84,Home & Living,False
T01730,C0166,2022-12-15,83.31,Home & Living,False
T02019,C0230,2023-05-19,64.61,Sports,False
T00878,C0422,2023-08-06,23.2,Electronics,False
T01920,C0309,2024-03-31,79.43,Clothing,False
T00914,C0033,2022-09-15,129.31,Clothing,False
T01885,C0177,2023-11-10,170.44,Clothing,False
T00153,C0126,2024-02-01,47.27,Beauty,False
T00099,C0152,2023-09-17,24.49,Food & Grocery,False
T02093,C0361,2024-05-25,209.64,Beauty,False
T00510,C0422,2024-04-27,261.68,Sports,False
T01136,C0497,2024-03-10,154.93,Clothing,False
T01251,C0124,2023-09-11,127.94,Home & Living,False
T01996,C0044,2023-01-16,17.17,Clothing,False
T01876,C0303,2024-03-27,239.64,Electronics,False
T00104,C0384,2024-06-25,125.71,Sports,False
T01446,C0380,2022-09-14,23.07,Home & Living,False
T01444,C0446,2024-02-15,126.14,Electronics,False
T01649,C0218,2024-06-09,66.65,Home & Living,False
T00587,C0438,2024-02-03,66.21,Clothing,False
T00628,C0096,2024-02-17,425.73,Food & Grocery,False
T01944,C0140,2023-06-15,70.93,Clothing,False
T01697,C0057,2023-11-09,101.61,Home & Living,False
T01144,C0125,2023-03-19,221.88,Home & Living,False
T00054,C0170,2022-11-03,123.9,Clothing,False
T00152,C0234,2024-03-29,241.53,Clothing,True
T00404,C0234,2024-03-07,163.63,Home & Living,False
T01155,C0133,2024-05-08,217.25,Beauty,True
T00208,C0333,2023-10-11,70.6,Home & Living,False
T02160,C0335,2023-05-11,21.17,Sports,False
T01683,C0375,2023-08-14,402.16,Home & Living,False
T01123,C0039,2023-11-05,187.9,Food & Grocery,False
T01257,C0415,2022-05-26,32.22,Electronics,True
T00009,C0276,2023-12-12,48.77,Home & Living,False
T01015,C0235,2024-06-27,117.92,Electronics,False
T02106,C0091,2022-12-14,53.23,Clothing,False
T01061,C0337,2024-01-05,234.97,Beauty,False
T00453,C0438,2023-10-24,206.62,Food & Grocery,False
T01676,C0121,2023-10-27,35.12,Clothing,False
T00254,C0171,2024-06-12,181.44,Clothing,False
T01328,C0083,2024-01-03,29.21,Clothing,False
T00897,C0381,2024-01-29,95.55,Home & Living,True
T02068,C0446,2023-05-22,86.43,Clothing,False
T00881,C0321,2024-02-26,193.11,Electronics,True
T01596,C0155,2023-09-28,13.36,Clothing,False
T02157,C0371,2022-09-17,42.84,Food & Grocery,False
T00624,C0351,2023-12-12,482.31,Home & Living,False
T00346,C0417,2024-06-12,176.52,Beauty,False
T02046,C0126,2023-11-10,102.05,Home & Living,False
T01788,C0455,2024-05-08,184.66,Electronics,False
T00263,C0218,2024-04-06,188.82,,False
T01635,C0071,2023-12-13,76.7,Food & Grocery,False
T01322,C0126,2024-01-27,17.78,Sports,False
T01439,C0500,2022-06-08,21.93,Food & Grocery,False
T00151,C0294,2023-03-26,72.39,Home & Living,False
T01970,C0025,2024-03-17,256.7,Electronics,False
T00473,C0175,2023-03-29,101.61,Beauty,False
T01977,C0473,2022-11-04,53.41,Electronics,False
T02012,C0211,2024-06-17,5500.0,Clothing,False
T01803,C0031,2023-01-29,134.17,Clothing,False
T00641,C0488,2023-12-25,114.0,Clothing,False
T00872,C0214,2023-12-01,64.08,Clothing,False
T02156,C0387,2024-03-10,308.39,Food & Grocery,False
T00551,C0012,2024-03-21,96.51,Home & Living,False
T02096,C0259,2023-07-28,385.99,Clothing,False
T01960,C0387,2023-06-07,155.99,Food & Grocery,False
T00929,C0464,2023-08-17,111.21,Beauty,False
T00489,C0027,2024-02-01,286.64,Food & Grocery,False
T01844,C0458,2024-05-26,74.67,Clothing,True
T01735,C0112,2024-06-20,51.11,Electronics,False
T02115,C0388,2023-11-07,284.05,Beauty,False
T01172,C0276,2023-08-13,30.37,Electronics,False
T00147,C0221,2022-11-30,81.19,Home & Living,False
T02192,C0384,2024-05-13,99.6,Food & Grocery,False
T01987,C0083,2024-05-26,144.27,,False
T01370,C0076,2024-06-22,47.37,Clothing,False
T00403,C0327,2023-07-26,54.62,Sports,False
T02171,C0108,2023-08-11,948.08,Electronics,False
T00955,C0206,2023-06-08,76.28,Electronics,False
T02152,C0048,2024-06-19,49.17,Home & Living,False
T00660,C0206,2023-05-27,72.81,Home & Living,False
T01795,C0374,2023-06-30,40.51,Clothing,False
T01373,C0380,2024-05-26,308.69,Clothing,False
T00464,C0234,2023-11-17,131.8,Home & Living,False
T01350,C0126,2024-05-24,281.38,Electronics,False
T00187,C0205,2024-06-16,72.25,Clothing,False
T01148,C0423,2022-10-02,178.68,,False
T01225,C0310,2024-06-10,127.94,Electronics,False
T00609,C0090,2023-05-16,106.07,Electronics,False
T00144,C0380,2023-05-11,140.17,Clothing,False
T00752,C0277,2024-05-21,83.99,Home & Living,True
T01535,C0214,2024-01-10,136.53,Electronics,False
T01931,C0398,2022-11-20,61.47,Home & Living,False
T00198,C0310,2024-01-13,43.64,Clothing,False
T00294,C0063,2023-03-19,37.1,Sports,False
T00767,C0210,2023-05-31,154.15,Clothing,False
T00401,C0155,2023-07-09,39.0,Clothing,False
T00123,C0096,2024-04-28,204.69,Electronics,False
T00203,C0078,2023-05-10,94.59,Electronics,False
T00836,C0464,2024-03-09,103.25,Beauty,False
T01440,C0099,2024-02-15,362.4,Clothing,False
T01734,C0120,2024-02-24,129.01,Food & Grocery,False
T01696,C0368,2023-05-30,348.92,Beauty,False
T01708,C0227,2024-01-01,47.24,Home & Living,False
T02154,C0015,2022-09-13,18.97,,False
T01154,C0228,2024-01-16,146.39,Electronics,False
T01662,C0394,2024-02-02,390.38,Home & Living,False
T01760,C0465,2024-02-01,87.78,Sports,False
T00855,C0489,2023-02-01,132.05,Sports,False
T01590,C0126,2023-11-15,77.98,Clothing,False
T00642,C0276,2024-02-23,74.4,Sports,False
T00002,C0293,2023-03-02,17.12,Sports,False
T00699,C0152,2022-06-04,70.75,Clothing,False
T01637,C0274,2023-04-28,308.37,Clothing,True
T01292,C0394,2023-10-16,195.61,Clothing,False
T02114,C0124,2024-03-15,75.14,Beauty,False
T01521,C0099,2024-05-16,69.95,Electronics,False
T01854,C0310,2024-02-16,161.69,Sports,False
T01137,C0108,2024-01-27,42.81,Home & Living,False
T02143,C0199,2024-02-19,62.47,Food & Grocery,False
T01632,C0017,2024-02-06,62.61,Beauty,False
T01999,C0293,2024-04-10,45.44,Clothing,False
T00664,C0308,2023-11-23,234.52,Food & Grocery,False
T00684,C0294,2024-03-20,16.46,Electronics,True
T01258,C0424,2024-04-29,293.16,Clothing,False
T00318,C0402,2024-01-14,88.6,Electronics,False
T00649,C0392,2024-01-14,782.44,Home & Living,False
T01435,C0017,2022-11-22,20.65,Sports,False
T01480,C0251,2023-09-01,87.08,Electronics,False
T00710,C0155,2023-12-20,66.07,Clothing,False
T01283,C0090,2023-12-02,29.76,Home & Living,False
T01769,C0123,2024-05-05,85.3,Home & Living,False
T00973,C0196,2024-06-02,401.37,Home & Living,False
T01307,C0327,2023-12-16,45.61,Sports,False
T01401,C0112,2023-11-17,70.65,Home & Living,False
T01409,C0208,2023-09-09,107.2,Clothing,False
T01497,C0099,2024-04-02,32.61,Clothing,False
T02039,C0126,2024-04-19,372.56,Electronics,False
T01530,C0221,2022-11-15,51.62,Home & Living,False
T01664,C0229,2024-02-06,140.57,Clothing,False
T01355,C0445,2023-12-22,101.12,Clothing,True
T02162,C0374,2023-12-03,81.93,Beauty,False
T02177,C0022,2024-04-13,87.42,Electronics,False
T01644,C0229,2024-03-12,343.19,Home & Living,False
T01052,C0482,2024-04-28,99.55,Clothing,False
T00796,C0417,2024-01-18,178.84,Clothing,False
T01598,C0012,2024-04-07,133.43,Beauty,True
T01820,C0069,2023-02-07,18.89,Electronics,False
T01723,C0083,2024-04-08,50.24,Beauty,False
T01184,C0380,2023-03-03,78.88,Beauty,False
T01060,C0247,2024-06-08,269.37,Sports,False
T00541,C0134,2023-01-26,88.2,Clothing,False
T01679,C0358,2024-03-03,56.68,Electronics,False
T01758,C0048,2024-06-09,698.13,Beauty,False
T01924,C0267,2024-06-04,53.44,Electronics,False
T00096,C0489,2024-05-25,36.34,Electronics,False
T01021,C0180,2022-11-18,194.67,Electronics,False
T00564,C0093,2023-01-26,55.53,Electronics,False
T00864,C0368,2024-03-12,72.23,Home & Living,False
T01485,C0380,2022-12-05,41.16,Clothing,False
T01882,C0442,2024-02-08,64.64,Electronics,False
T01039,C0276,2024-04-30,70.88,Clothing,False
T00207,C0318,2024-06-16,267.89,Clothing,False
T00393,C0026,2023-12-12,78.41,Electronics,False
T00871,C0133,2022-08-26,24.36,Beauty,True
T00398,C0027,2023-03-14,208.32,Home & Living,False
T02131,C0292,2023-11-14,10.0,Food & Grocery,False
T01029,C0387,2023-01-14,88.37,Clothing,False
T01486,C0293,2024-02-19,379.47,Electronics,False
T00961,C0153,2023-12-30,82.14,Electronics,False
T01571,C0057,2024-05-11,345.57,Food & Grocery,False
T01896,C0294,2024-03-02,22.63,Home & Living,False
T00805,C0327,2023-12-04,268.93,Beauty,False
T01752,C0361,2024-04-19,262.82,Home & Living,False
T00503,C0372,2024-02-21,90.55,Beauty,True
